2026-02-19 00:00:13 [tomcat-handler-183] INFO  : New session connected: 17aedabb-8612-9af7-91ca-6d2db80f6f33, user: t1
2026-02-19 00:02:36 [tomcat-handler-206] INFO  : End of message processing - session: 81036cce-896e-8ff1-c0e1-0934eef52483 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:02:36 [tomcat-handler-206] INFO  : New message from user: t1
2026-02-19 00:02:36 [tomcat-handler-206] INFO  : End of message processing - session: 81036cce-896e-8ff1-c0e1-0934eef52483 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:02:36 [tomcat-handler-207] INFO  : New message from user: t1
2026-02-19 00:02:36 [tomcat-handler-207] INFO  : End of message processing - session: 81036cce-896e-8ff1-c0e1-0934eef52483 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:02:36 [tomcat-handler-208] INFO  : New message from user: t1
2026-02-19 00:02:36 [tomcat-handler-208] INFO  : End of message processing - session: 81036cce-896e-8ff1-c0e1-0934eef52483 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:02:36 [tomcat-handler-209] INFO  : New message from user: t1
2026-02-19 00:02:36 [tomcat-handler-209] INFO  : End of message processing - session: 81036cce-896e-8ff1-c0e1-0934eef52483 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:02:36 [tomcat-handler-210] INFO  : New message from user: t1
2026-02-19 00:02:36 [tomcat-handler-210] INFO  : End of message processing - session: 81036cce-896e-8ff1-c0e1-0934eef52483 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:02:36 [tomcat-handler-211] INFO  : New message from user: t1
2026-02-19 00:02:36 [tomcat-handler-211] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:02:36 [tomcat-handler-211] INFO  : Attempting to NONE data: 2
2026-02-19 00:02:36 [tomcat-handler-211] INFO  : Attempting to NONE data: 3
2026-02-19 00:02:36 [tomcat-handler-211] INFO  : Attempting to NONE data: 4
2026-02-19 00:02:36 [tomcat-handler-211] INFO  : Attempting to NONE data: 5
2026-02-19 00:02:36 [tomcat-handler-211] INFO  : Attempting to NONE data: 4
2026-02-19 00:02:36 [tomcat-handler-211] INFO  : Attempting to NONE data: 5
2026-02-19 00:02:37 [tomcat-handler-211] INFO  : Sending message to owner: 81036cce-896e-8ff1-c0e1-0934eef52483
2026-02-19 00:02:37 [tomcat-handler-211] INFO  : End of message processing - session: 81036cce-896e-8ff1-c0e1-0934eef52483 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:03:22 [tomcat-handler-212] ERROR : Error null - session: 81036cce-896e-8ff1-c0e1-0934eef52483 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:03:22 [tomcat-handler-212] INFO  : Session closing: 81036cce-896e-8ff1-c0e1-0934eef52483 - reason: null
2026-02-19 00:03:22 [tomcat-handler-213] ERROR : Error null - session: 12fb8102-826b-00f8-a98f-dce29d528f46 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:03:22 [tomcat-handler-213] INFO  : Session closing: 12fb8102-826b-00f8-a98f-dce29d528f46 - reason: null
2026-02-19 00:05:40 [tomcat-handler-214] INFO  : New session connected: cdb44e8d-e11a-a9b9-0fae-93b815ee5506, user: t1
2026-02-19 00:05:40 [tomcat-handler-215] INFO  : New message from user: t1
2026-02-19 00:05:40 [tomcat-handler-215] INFO  : End of message processing - session: cdb44e8d-e11a-a9b9-0fae-93b815ee5506 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-216] INFO  : New session connected: 96044a01-4379-92f5-5d73-ff6d4890fda3, user: t1
2026-02-19 00:05:41 [tomcat-handler-217] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-217] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-218] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : /synchronizeData connected: User UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : Attempting to NONE data: 2
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : Attempting to NONE data: 3
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : Attempting to NONE data: 4
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : Attempting to NONE data: 5
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : Attempting to NONE data: 4
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : Attempting to NONE data: 5
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : Sending message to owner: 96044a01-4379-92f5-5d73-ff6d4890fda3
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : New message from user: t1
2026-02-19 00:05:41 [tomcat-handler-219] INFO  : End of message processing - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:59 [tomcat-handler-220] ERROR : Error null - session: 96044a01-4379-92f5-5d73-ff6d4890fda3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:59 [tomcat-handler-221] ERROR : Error null - session: cdb44e8d-e11a-a9b9-0fae-93b815ee5506 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:05:59 [tomcat-handler-220] INFO  : Session closing: 96044a01-4379-92f5-5d73-ff6d4890fda3 - reason: null
2026-02-19 00:05:59 [tomcat-handler-221] INFO  : Session closing: cdb44e8d-e11a-a9b9-0fae-93b815ee5506 - reason: null
2026-02-19 00:06:14 [tomcat-handler-223] INFO  : New session connected: f8530030-d1f7-b44b-eda0-1bc691d192b3, user: t1
2026-02-19 00:06:14 [tomcat-handler-222] INFO  : New session connected: 1043bbfb-4711-0524-977f-dd082ae34a40, user: t1
2026-02-19 00:06:14 [tomcat-handler-224] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-225] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-224] INFO  : End of message processing - session: f8530030-d1f7-b44b-eda0-1bc691d192b3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-225] INFO  : End of message processing - session: 1043bbfb-4711-0524-977f-dd082ae34a40 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-226] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-226] INFO  : End of message processing - session: f8530030-d1f7-b44b-eda0-1bc691d192b3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-227] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-227] INFO  : End of message processing - session: f8530030-d1f7-b44b-eda0-1bc691d192b3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-227] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-227] INFO  : End of message processing - session: f8530030-d1f7-b44b-eda0-1bc691d192b3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-228] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-228] INFO  : End of message processing - session: f8530030-d1f7-b44b-eda0-1bc691d192b3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-229] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-229] INFO  : End of message processing - session: f8530030-d1f7-b44b-eda0-1bc691d192b3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-230] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-230] INFO  : End of message processing - session: f8530030-d1f7-b44b-eda0-1bc691d192b3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-231] INFO  : New message from user: t1
2026-02-19 00:06:14 [tomcat-handler-231] INFO  : End of message processing - session: f8530030-d1f7-b44b-eda0-1bc691d192b3 from: UsernamePasswordAuthenticationToken [Principal=t1, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=192.168.0.13, SessionId=null], Granted Authorities=[ROLE_USER]]
2026-02-19 00:06:14 [tomcat-handler-232] INFO  : New message from user: t1
